   PKT No.	     X	     Y	     Z	Angle(Degree)
98, -2.82, 5.30, 1.93, -9.20
99, -2.96, 4.41, 1.95, -9.55
100, -1.69, 4.09, 1.97, -10.96
101, -1.06, 3.29, 2.00, -9.47
102, -0.89, 2.17, 2.01, -9.91
103, 0.11, 1.76, 1.98, -12.36
104, 0.04, 1.74, 1.96, -12.72
105, 0.07, 1.82, 1.98, -12.48
106, -0.11, 1.47, 2.66, -12.35
0, -0.00, 0.00, -0.00, 0.00
1, -0.20, -0.01, 0.01, -0.28
2, -0.25, 0.32, -0.04, 0.02
3, -0.27, 1.14, -0.03, -0.12
4, -0.80, 2.06, -0.02, 0.03
5, -1.25, 3.30, 0.01, -0.68
6, -2.53, 3.69, 0.04, -1.05
7, -2.69, 3.96, 0.05, 0.67
8, -2.02, 5.03, 0.06, 1.03
9, -0.82, 5.55, 0.06, 1.37
10, 0.45, 5.67, 0.07, 1.67
11, 1.77, 5.71, 0.08, 1.67
12, 3.10, 5.69, 0.09, 1.69
13, 4.40, 5.71, 0.11, 1.65
14, 5.73, 5.77, 0.12, 1.60
15, 7.06, 5.81, 0.13, 1.65
16, 8.38, 5.86, 0.15, 1.60
17, 9.71, 5.99, 0.17, 1.63
18, 11.10, 6.09, 0.19, 1.54
19, 12.40, 6.24, 0.21, 1.59
20, 13.67, 6.43, 0.23, 1.56
21, 14.95, 6.53, 0.24, 1.67
22, 16.23, 6.51, 0.26, 1.75
23, 17.53, 6.47, 0.28, 1.70
24, 18.82, 6.53, 0.31, 1.67
25, 20.10, 6.61, 0.34, 1.64
26, 21.42, 6.68, 0.36, 1.63
27, 22.73, 6.82, 0.39, 1.63
28, 24.02, 6.87, 0.42, 1.66
29, 25.29, 6.93, 0.43, 1.69
30, 26.51, 6.88, 0.46, 1.73
31, 27.50, 6.95, 0.47, 0.20
32, 26.32, 6.94, 0.47, -1.44
33, 24.94, 6.85, 0.48, -1.51
34, 23.55, 6.88, 0.50, -1.48
35, 22.16, 6.80, 0.51, -1.49
36, 20.80, 6.71, 0.53, -1.55
37, 19.45, 6.60, 0.54, -1.49
38, 18.11, 6.55, 0.56, -1.52
39, 16.76, 6.50, 0.58, -1.53
40, 13.95, 6.45, 0.65, -1.51
41, 12.54, 6.37, 0.68, -1.55
42, 11.15, 6.27, 0.71, -1.48
43, 9.76, 6.24, 0.74, -1.47
44, 8.37, 6.27, 0.77, -1.45
45, 7.00, 6.25, 0.79, -1.47
46, 5.63, 6.26, 0.82, -1.43
47, 4.26, 6.25, 0.85, -1.50
48, 2.95, 6.05, 0.87, -1.50
49, 1.56, 6.00, 0.90, -1.46
50, 0.21, 6.01, 0.92, -1.42
51, -1.12, 5.93, 0.94, -1.43
52, -2.39, 5.95, 0.97, -1.40
53, -3.48, 5.72, 0.99, -3.50
54, -2.14, 5.75, 1.00, -4.62
55, -0.74, 5.87, 1.01, -4.61
56, 0.64, 5.85, 1.03, -4.56
57, 2.04, 5.85, 1.05, -4.57
58, 3.48, 5.87, 1.07, -4.60
59, 4.91, 5.95, 1.08, -4.62
60, 6.31, 6.04, 1.10, -4.60
61, 7.70, 6.08, 1.12, -4.60
62, 9.08, 6.10, 1.15, -4.57
63, 10.48, 6.15, 1.17, -4.59
64, 11.88, 6.20, 1.19, -4.56
65, 13.27, 6.23, 1.21, -4.56
66, 14.67, 6.30, 1.23, -4.58
67, 16.05, 6.33, 1.26, -4.59
68, 17.40, 6.40, 1.28, -4.61
69, 18.75, 6.37, 1.30, -4.55
70, 20.11, 6.40, 1.33, -4.55
71, 21.46, 6.28, 1.35, -4.57
72, 22.79, 6.24, 1.37, -4.51
73, 24.13, 6.18, 1.40, -4.58
74, 25.53, 6.32, 1.42, -4.61
75, 26.82, 6.42, 1.44, -4.66
76, 27.70, 6.53, 1.46, -6.44
77, 26.38, 6.52, 1.46, -7.71
78, 25.00, 6.46, 1.47, -7.75
79, 23.58, 6.47, 1.49, -7.75
80, 22.17, 6.51, 1.50, -7.73
81, 20.72, 6.42, 1.51, -7.80
82, 19.26, 6.37, 1.52, -7.75
83, 17.81, 6.33, 1.54, -7.71
84, 16.36, 6.33, 1.56, -7.72
85, 14.92, 6.35, 1.58, -7.71
86, 13.48, 6.41, 1.61, -7.73
87, 12.07, 6.51, 1.63, -7.71
88, 10.67, 6.59, 1.66, -7.70
89, 9.23, 6.50, 1.69, -7.74
90, 7.78, 6.42, 1.72, -7.74
91, 6.34, 6.38, 1.74, -7.71
92, 4.90, 6.24, 1.77, -7.70
93, 3.45, 6.24, 1.80, -7.65
94, 1.99, 6.21, 1.83, -7.68
95, 0.58, 6.21, 1.86, -7.66
96, -0.82, 6.25, 1.87, -7.67
97, -2.20, 6.15, 1.91, -7.87
98, -2.82, 5.30, 1.93, -9.20
99, -2.96, 4.41, 1.95, -9.55
100, -1.69, 4.09, 1.97, -10.96
101, -1.06, 3.29, 2.00, -9.47
102, -0.89, 2.17, 2.01, -9.91
103, 0.11, 1.76, 1.98, -12.36
104, 0.04, 1.74, 1.96, -12.72
105, 0.07, 1.82, 1.98, -12.48
106, -0.11, 1.47, 2.66, -12.35
